NoteID,CanonicalWord,MatchKey,SenseLabel,PrimaryOriginKey,CreatedSource,CreatedSourceBook,Status
KV001529,corn-on-the-cob,corn-on-the-cob,玉米棒；玉米棒子,third-party-vocabulary|candidate:corn-on-the-cob,third-party-vocabulary,external-evidence-corpus,active
KV001530,corner,corner,拐角；街角,third-party-vocabulary|candidate:corner,third-party-vocabulary,external-evidence-corpus,active
KV001531,corner kick,corner kick,角球,third-party-vocabulary|candidate:corner kick,third-party-vocabulary,external-evidence-corpus,active
KV001532,cornflakes,cornflakes,玉米片,third-party-vocabulary|candidate:cornflakes,third-party-vocabulary,external-evidence-corpus,active
KV001533,correct,correct,正确的；对的,third-party-vocabulary|candidate:correct,third-party-vocabulary,external-evidence-corpus,active
KV001534,cost,cost,费用；花费,third-party-vocabulary|candidate:cost,third-party-vocabulary,external-evidence-corpus,active
KV001535,cotton,cotton,棉；棉花,third-party-vocabulary|candidate:cotton,third-party-vocabulary,external-evidence-corpus,active
KV001536,count,count,数；计数,third-party-vocabulary|candidate:count,third-party-vocabulary,external-evidence-corpus,active
KV001537,count to ten,count to ten,数到十,third-party-vocabulary|candidate:count to ten,third-party-vocabulary,external-evidence-corpus,active
KV001538,cover,cover,覆盖；遮盖,third-party-vocabulary|candidate:cover,third-party-vocabulary,external-evidence-corpus,active
KV001539,cowboy,cowboy,牛仔,third-party-vocabulary|candidate:cowboy,third-party-vocabulary,external-evidence-corpus,active
KV001540,cowboy hat,cowboy hat,牛仔帽,third-party-vocabulary|candidate:cowboy hat,third-party-vocabulary,external-evidence-corpus,active
KV001541,craft,craft,工艺；手艺,third-party-vocabulary|candidate:craft,third-party-vocabulary,external-evidence-corpus,active
KV001542,craftsman,craftsman,工匠；手艺人,third-party-vocabulary|candidate:craftsman,third-party-vocabulary,external-evidence-corpus,active
KV001543,crash,crash,碰撞；撞车,third-party-vocabulary|candidate:crash,third-party-vocabulary,external-evidence-corpus,active
KV001544,crazy,crazy,疯狂的；着迷的,third-party-vocabulary|candidate:crazy,third-party-vocabulary,external-evidence-corpus,active
KV001545,crisp,crisp,薯片；炸薯片,third-party-vocabulary|candidate:crisp,third-party-vocabulary,external-evidence-corpus,active
KV001546,croak,croak,呱呱叫；呱呱叫声,third-party-vocabulary|candidate:croak,third-party-vocabulary,external-evidence-corpus,active
KV001547,crocodile,crocodile,鳄鱼,third-party-vocabulary|candidate:crocodile,third-party-vocabulary,external-evidence-corpus,active
KV001548,crop,crop,农作物；庄稼,third-party-vocabulary|candidate:crop,third-party-vocabulary,external-evidence-corpus,active
KV001549,cross,cross,穿过；横过,third-party-vocabulary|candidate:cross,third-party-vocabulary,external-evidence-corpus,active
KV001550,crossing,crossing,十字路口；交叉路口,third-party-vocabulary|candidate:crossing,third-party-vocabulary,external-evidence-corpus,active
KV001551,crowd,crowd,人群,third-party-vocabulary|candidate:crowd,third-party-vocabulary,external-evidence-corpus,active
KV001552,crowded,crowded,拥挤的,third-party-vocabulary|candidate:crowded,third-party-vocabulary,external-evidence-corpus,active
KV001553,crown,crown,王冠,third-party-vocabulary|candidate:crown,third-party-vocabulary,external-evidence-corpus,active
KV001554,crutch,crutch,拐杖,third-party-vocabulary|candidate:crutch,third-party-vocabulary,external-evidence-corpus,active
KV001555,cucumber,cucumber,黄瓜,third-party-vocabulary|candidate:cucumber,third-party-vocabulary,external-evidence-corpus,active
KV001556,culture,culture,文化,third-party-vocabulary|candidate:culture,third-party-vocabulary,external-evidence-corpus,active
KV001557,cup,cup,杯子,third-party-vocabulary|candidate:cup,third-party-vocabulary,external-evidence-corpus,active
KV001558,cupboard,cupboard,碗柜；食橱,third-party-vocabulary|candidate:cupboard,third-party-vocabulary,external-evidence-corpus,active
KV001559,curtain,curtain,窗帘,third-party-vocabulary|candidate:curtain,third-party-vocabulary,external-evidence-corpus,active
KV001560,cushion,cushion,垫子；靠垫,third-party-vocabulary|candidate:cushion,third-party-vocabulary,external-evidence-corpus,active
KV001561,cut,cut,伤口；割伤,third-party-vocabulary|candidate:cut#injury,third-party-vocabulary,external-evidence-corpus,active
KV001562,cut,cut,切；割,third-party-vocabulary|candidate:cut#verb,third-party-vocabulary,external-evidence-corpus,active
KV001563,cycle,cycle,骑自行车,third-party-vocabulary|candidate:cycle,third-party-vocabulary,external-evidence-corpus,active
KV001564,cycle helmet,cycle helmet,骑行头盔,third-party-vocabulary|candidate:cycle helmet,third-party-vocabulary,external-evidence-corpus,active
KV001565,cycling shoes,cycling shoes,骑行鞋；自行车运动鞋,third-party-vocabulary|candidate:cycling shoes,third-party-vocabulary,external-evidence-corpus,active
KV001566,cyclist,cyclist,骑自行车的人,third-party-vocabulary|candidate:cyclist,third-party-vocabulary,external-evidence-corpus,active
KV001567,daddy,daddy,爸爸,third-party-vocabulary|candidate:daddy,third-party-vocabulary,external-evidence-corpus,active
KV001568,daily,daily,每日的；日常的,third-party-vocabulary|candidate:daily,third-party-vocabulary,external-evidence-corpus,active
KV001569,dancer,dancer,舞者；舞蹈演员,third-party-vocabulary|candidate:dancer,third-party-vocabulary,external-evidence-corpus,active
KV001570,danger,danger,危险,third-party-vocabulary|candidate:danger,third-party-vocabulary,external-evidence-corpus,active
KV001571,dare,dare,敢；胆敢,third-party-vocabulary|candidate:dare,third-party-vocabulary,external-evidence-corpus,active
KV001572,dark,dark,黑暗的；昏暗的,third-party-vocabulary|candidate:dark,third-party-vocabulary,external-evidence-corpus,active
KV001573,darling,darling,亲爱的；心爱的人,third-party-vocabulary|candidate:darling,third-party-vocabulary,external-evidence-corpus,active
KV001574,date,date,日期；日子,third-party-vocabulary|candidate:date,third-party-vocabulary,external-evidence-corpus,active
KV001575,daughter,daughter,女儿,third-party-vocabulary|candidate:daughter,third-party-vocabulary,external-evidence-corpus,active
KV001576,dead,dead,死的；无生命的,third-party-vocabulary|candidate:dead,third-party-vocabulary,external-evidence-corpus,active
KV001577,decide,decide,决定,third-party-vocabulary|candidate:decide,third-party-vocabulary,external-evidence-corpus,active
KV001578,decorate,decorate,装饰；布置,third-party-vocabulary|candidate:decorate,third-party-vocabulary,external-evidence-corpus,active
KV001579,deep,deep,深的；深处的,third-party-vocabulary|candidate:deep,third-party-vocabulary,external-evidence-corpus,active
KV001580,deer,deer,鹿,third-party-vocabulary|candidate:deer,third-party-vocabulary,external-evidence-corpus,active
KV001581,degree,degree,度；度数,third-party-vocabulary|candidate:degree,third-party-vocabulary,external-evidence-corpus,active
KV001582,dentist,dentist,牙医；牙科医生,third-party-vocabulary|candidate:dentist,third-party-vocabulary,external-evidence-corpus,active
KV001583,department store,department store,百货商店；百货公司,third-party-vocabulary|candidate:department store,third-party-vocabulary,external-evidence-corpus,active
KV001584,departure,departure,出发；离开,third-party-vocabulary|candidate:departure,third-party-vocabulary,external-evidence-corpus,active
KV001585,desert,desert,沙漠,third-party-vocabulary|candidate:desert,third-party-vocabulary,external-evidence-corpus,active
KV001586,design,design,设计；构思,third-party-vocabulary|candidate:design,third-party-vocabulary,external-evidence-corpus,active
KV001587,dessert,dessert,甜点；餐后甜点,third-party-vocabulary|candidate:dessert,third-party-vocabulary,external-evidence-corpus,active
KV001588,detective,detective,侦探,third-party-vocabulary|candidate:detective,third-party-vocabulary,external-evidence-corpus,active
KV001589,dialogue,dialogue,对话,third-party-vocabulary|candidate:dialogue,third-party-vocabulary,external-evidence-corpus,active
KV001590,diamond,diamond,钻石；金刚石,third-party-vocabulary|candidate:diamond,third-party-vocabulary,external-evidence-corpus,active
KV001591,dice,dice,骰子,third-party-vocabulary|candidate:dice,third-party-vocabulary,external-evidence-corpus,active
KV001592,dictionary,dictionary,字典；词典,third-party-vocabulary|candidate:dictionary,third-party-vocabulary,external-evidence-corpus,active
KV001593,die,die,死；死亡,third-party-vocabulary|candidate:die,third-party-vocabulary,external-evidence-corpus,active
KV001594,difficult,difficult,困难的；难的,third-party-vocabulary|candidate:difficult,third-party-vocabulary,external-evidence-corpus,active
KV001595,dig,dig,挖；掘,third-party-vocabulary|candidate:dig,third-party-vocabulary,external-evidence-corpus,active
KV001596,digital,digital,数字的,third-party-vocabulary|candidate:digital,third-party-vocabulary,external-evidence-corpus,active
KV001597,dimsum,dimsum,中式点心；点心,third-party-vocabulary|candidate:dimsum,third-party-vocabulary,external-evidence-corpus,active
KV001598,direction,direction,方向,third-party-vocabulary|candidate:direction,third-party-vocabulary,external-evidence-corpus,active
KV001599,disappear,disappear,消失,third-party-vocabulary|candidate:disappear,third-party-vocabulary,external-evidence-corpus,active
KV001600,display,display,展示；陈列,third-party-vocabulary|candidate:display,third-party-vocabulary,external-evidence-corpus,active
KV001601,dizzy,dizzy,头晕的；眩晕的,third-party-vocabulary|candidate:dizzy,third-party-vocabulary,external-evidence-corpus,active
KV001602,do,do,做；干,third-party-vocabulary|candidate:do,third-party-vocabulary,external-evidence-corpus,active
KV001603,do a survey,do a survey,做调查；进行调查,third-party-vocabulary|candidate:do a survey,third-party-vocabulary,external-evidence-corpus,active
KV001604,do exercise,do exercise,锻炼；做运动,third-party-vocabulary|candidate:do exercise,third-party-vocabulary,external-evidence-corpus,active
KV001605,do homework,do homework,做作业,third-party-vocabulary|candidate:do homework,third-party-vocabulary,external-evidence-corpus,active
KV001606,do jigsaw puzzles,do jigsaw puzzles,拼拼图；做拼图,third-party-vocabulary|candidate:do jigsaw puzzles,third-party-vocabulary,external-evidence-corpus,active
KV001607,do kung fu,do kung fu,练功夫；做中国功夫,third-party-vocabulary|candidate:do kung fu,third-party-vocabulary,external-evidence-corpus,active
KV001608,dog food,dog food,狗粮,third-party-vocabulary|candidate:dog food,third-party-vocabulary,external-evidence-corpus,active
KV001609,dog sledding,dog sledding,狗拉雪橇活动,third-party-vocabulary|candidate:dog sledding,third-party-vocabulary,external-evidence-corpus,active
KV001610,doggie,doggie,小狗；狗,third-party-vocabulary|candidate:doggie,third-party-vocabulary,external-evidence-corpus,active
KV001611,dollar,dollar,美元,third-party-vocabulary|candidate:dollar,third-party-vocabulary,external-evidence-corpus,active
KV001612,dolphin,dolphin,海豚,third-party-vocabulary|candidate:dolphin,third-party-vocabulary,external-evidence-corpus,active
KV001613,Donald Duck,donald duck,唐老鸭,third-party-vocabulary|candidate:donald duck,third-party-vocabulary,external-evidence-corpus,active
KV001614,donkey,donkey,驴；驴子,third-party-vocabulary|candidate:donkey,third-party-vocabulary,external-evidence-corpus,active
KV001615,doorbell,doorbell,门铃,third-party-vocabulary|candidate:doorbell,third-party-vocabulary,external-evidence-corpus,active
KV001616,dot,dot,点；圆点,third-party-vocabulary|candidate:dot,third-party-vocabulary,external-evidence-corpus,active
KV001617,dotted line,dotted line,虚线,third-party-vocabulary|candidate:dotted line,third-party-vocabulary,external-evidence-corpus,active
KV001618,Double Ninth Festival,double ninth festival,重阳节,third-party-vocabulary|candidate:double ninth festival,third-party-vocabulary,external-evidence-corpus,active
KV001619,double-decker,double-decker,双层公共汽车；双层巴士,third-party-vocabulary|candidate:double-decker,third-party-vocabulary,external-evidence-corpus,active
KV001620,down,down,向下；在下面,third-party-vocabulary|candidate:down,third-party-vocabulary,external-evidence-corpus,active
KV001621,downstairs,downstairs,楼下；在楼下,third-party-vocabulary|candidate:downstairs,third-party-vocabulary,external-evidence-corpus,active
KV001622,dragon,dragon,龙,third-party-vocabulary|candidate:dragon,third-party-vocabulary,external-evidence-corpus,active
KV001623,dragon boat,dragon boat,龙舟,third-party-vocabulary|candidate:dragon boat,third-party-vocabulary,external-evidence-corpus,active
KV001624,Dragon Boat Festival,dragon boat festival,端午节,third-party-vocabulary|candidate:dragon boat festival,third-party-vocabulary,external-evidence-corpus,active
