NoteID,CanonicalWord,British,American,ReviewLane,ReviewDecision,ReviewerType,EvidenceSource,EvidenceDetail,EvidenceVersion,ReviewNote
KV001455,cheer for,[tʃˈiə fɔː],[tʃˈɪɹ fɔːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001463,Children's Palace,[tʃˈɪldɹənz pˈalɪs],[tʃˈɪldɹənz pˈælɪs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001464,Children's Park,[tʃˈɪldɹənz pˈɑːk],[tʃˈɪldɹənz pˈɑːɹk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001469,Chinese book,[tʃaɪnˈiːz bˈʊk],[tʃaɪnˈiːz bˈʊk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001470,Chinese chess,[tʃaɪnˈiːz tʃˈɛs],[tʃaɪnˈiːz tʃˈɛs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001471,Chinese ink painting,[tʃaɪnˈiːz ˈɪŋk pˈeɪntɪŋ],[tʃaɪnˈiːz ˈɪŋk pˈeɪntɪŋ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001472,Chinese leaves,[tʃaɪnˈiːz lˈiːvz],[tʃaɪnˈiːz lˈiːvz],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001473,Chinese New Year,[tʃaɪnˈiːz njˈuː jˈiə],[tʃaɪnˈiːz nˈuː jˈɪɹ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001474,Chinese New Year's Day,[tʃaɪnˈiːz njˈuː jˈiəz dˈeɪ],[tʃaɪnˈiːz nˈuː jˈɪɹz dˈeɪ],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001475,Chinese New Year's Eve,[tʃaɪnˈiːz njˈuː jˈiəz ˈiːv],[tʃaɪnˈiːz nˈuː jˈɪɹz ˈiːv],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001479,Chongyang Festival,[tʃɔŋˈjæŋ ˈfestɪvəl],[tʃɔŋˈjæŋ ˈfestɪvəl],high-risk-explicit,override-candidate,model,Wiktionary-derived English Chongyang pronunciation,English Chongyang /tʃɔŋˈjæŋ/; festival uses normal English pronunciation,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Correct eSpeak vowel/stress approximation for Chongyang
KV001480,choose,[tʃˈuːz],[tʃˈuːz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001490,clapping game,[klˈapɪŋ ɡˈeɪm],[klˈæpɪŋ ɡˈeɪm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001491,clean my room,[klˈiːn maɪ ɹˈuːm],[klˈiːn maɪ ɹˈuːm],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001494,climb trees,[klˈaɪm tɹˈiːz],[klˈaɪm tɹˈiːz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001511,come out,[kˈʌm ˈaʊt],[kˈʌm ˈaʊt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001512,come out of,[kˈʌm ˌaʊtəv],[kˈʌm ˌaʊɾəv],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001515,comic book,[kˈɒmɪk bˈʊk],[kˈɑːmɪk bˈʊk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001520,computer lab,[kəmpjˈuːtə lˈab],[kəmpjˈuːɾɚ lˈæb],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001521,computer room,[kəmpjˈuːtə ɹˈuːm],[kəmpjˈuːɾɚ ɹˈuːm],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001522,computer studies,[kəmpjˈuːtə stˈʌdiz],[kəmpjˈuːɾɚ stˈʌdiz],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001527,cookie,[kˈʊki],[kˈʊki],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001531,corner kick,[kˈɔːnə kˈɪk],[kˈɔːɹnɚ kˈɪk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001564,cycle helmet,[sˈaɪkəl hˈɛlmɪt],[sˈaɪkəl hˈɛlmɪt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001565,cycling shoes,[sˈaɪklɪŋ ʃˈuːz],[sˈaɪklɪŋ ʃˈuːz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001577,decide,[dɪsˈaɪd],[dᵻsˈaɪd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001583,department store,[dɪpˈɑːtmənt stˈɔː],[dᵻpˈɑːɹtmənt stˈoːɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001602,do,[dˈuː],[dˈuː],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001603,do a survey,[dˈuː ɐ sˈɜːveɪ],[dˈuː ɐ sˈɜːveɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001604,do exercise,[dˈuː ˈɛksəsˌaɪz],[dˈuː ˈɛksɚsˌaɪz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001605,do homework,[dˈuː hˈəʊmwɜːk],[dˈuː hˈoʊmwɜːk],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001606,do jigsaw puzzles,[dˈuː dʒˈɪɡsɔː pˈʌzəlz],[dˈuː dʒˈɪɡsɔː pˈʌzəlz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001607,do kung fu,[dˈuː kˈʌŋ fˈuː],[dˈuː kˈʌŋ fˈuː],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001608,dog food,[dˈɒɡ fˈuːd],[dˈɑːɡ fˈuːd],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001609,dog sledding,[dˈɒɡ slˈɛdɪŋ],[dˈɑːɡ slˈɛdɪŋ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001613,Donald Duck,[dˈɒnəld dˈʌk],[dˈɑːnəld dˈʌk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001617,dotted line,[dˈɒtɪd lˈaɪn],[dˈɑːɾᵻd lˈaɪn],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001618,Double Ninth Festival,[dˈʌbəl nˈaɪnθ fˈɛstɪvəl],[dˈʌbəl nˈaɪnθ fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001623,dragon boat,[dɹˈaɡən bˈəʊt],[dɹˈæɡən bˈoʊt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001624,Dragon Boat Festival,[dɹˈaɡən bˈəʊt fˈɛstɪvəl],[dɹˈæɡən bˈoʊt fˈɛstɪvəl],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001625,dragon boat race,[dɹˈaɡən bˈəʊt ɹˈeɪs],[dɹˈæɡən bˈoʊt ɹˈeɪs],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001628,draw,[dɹˈɔː],[dɹˈɔː],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001629,draw cartoons,[dɹˈɔː kɑːtˈuːnz],[dɹˈɔː kɑːɹtˈuːnz],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001633,drink cold drinks,[dɹˈɪŋk kˈəʊld dɹˈɪŋks],[dɹˈɪŋk kˈoʊld dɹˈɪŋks],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001635,drive away,[dɹˈaɪv ɐwˈeɪ],[dɹˈaɪv ɐwˈeɪ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001639,Dunvegan Castle,[dʌnˈvɛɡən ˈkɑːsəl],[dʌnˈvɛɡən ˈkæsəl],high-risk-explicit,override-candidate,model,Isle of Skye + Am Faclair Beag,Dunvegan is pronounced Dun-Veh-Gan; Gaelic Dùn Bheagan /dunˈvegan/,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Correct stress on Dunvegan
KV001648,Easter Bunny,[ˈiːstə bˈʌni],[ˈiːstɚ bˈʌni],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001649,eat out,[ˈiːt ˈaʊt],[ˈiːt ˈaʊt],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001651,Edison,[ˈɛdɪsən],[ˈɛdɪsən],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001667,English book,[ˈɪŋɡlɪʃ bˈʊk],[ˈɪŋɡlɪʃ bˈʊk],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001668,English class,[ˈɪŋɡlɪʃ klˈas],[ˈɪŋɡlɪʃ klˈæs],high-risk-reviewed,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Independent model review found no sense/pronunciation conflict in flagged lane.
KV001679,every year,[ˈɛvɹɪ jˈiə],[ˈɛvɹi jˈɪɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
KV001693,fair,[fˈeə],[fˈɛɹ],low-risk-deterministic,accept-candidate,model,espeak-ng-reviewed,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data; en-gb/en-us,eSpeak NG text-to-speech: 1.51  Data at: /usr/lib/x86_64-linux-gnu/espeak-ng-data,Deterministic candidate passed structural and low-risk pronunciation gates.
