NoteID,ProvisionalIdentityKeys,StageBActions,CanonicalWord,MatchKey,SenseLabel,ThirdPartyIdentityCount,SourceOccurrenceCount,DistinctSourceIDs,ExistingLearnerPresentation,ExistingPresentationStatus,PresentationAction
KV000829,candidate:rain,reuse-existing,rain,rain,下雨；雨,1,18,17,yes,grade4-reviewed,preserve-existing
KV000831,candidate:fly#verb,reuse-existing,fly,fly,操纵（飞行器等）；飞,1,31,17,yes,grade4-reviewed,preserve-existing
KV000832,candidate:kite,reuse-existing,kite,kite,风筝,1,21,18,yes,grade4-reviewed,preserve-existing
KV000833,candidate:snowman,reuse-existing,snowman,snowman,雪人,1,7,7,yes,grade4-reviewed,preserve-existing
KV000834,candidate:whose,reuse-existing,whose,whose,谁的,1,18,18,yes,grade4-reviewed,preserve-existing
KV000835,candidate:mine,reuse-existing,mine,mine,我的,1,7,6,yes,grade4-reviewed,preserve-existing
KV000836,candidate:which,reuse-existing,which,which,哪一个；哪一些,1,11,11,yes,grade4-reviewed,preserve-existing
KV000837,candidate:get together,reuse-existing,get together,get together,聚会,1,3,3,yes,grade4-reviewed,preserve-existing
KV000838,candidate:leaf,reuse-existing,leaf,leaf,叶（复数 leaves）,1,12,9,yes,grade4-reviewed,preserve-existing
KV000839,candidate:then,reuse-existing,then,then,然后；那时,1,23,16,yes,grade4-reviewed,preserve-existing
KV000841,candidate:ready,reuse-existing,ready,ready,准备好,1,10,10,yes,grade4-reviewed,preserve-existing
KV000842,candidate:rule,reuse-existing,rule,rule,规则；规章,1,6,6,yes,grade4-reviewed,preserve-existing
KV000843,candidate:turn off,reuse-existing,turn off,turn off,关掉,1,6,6,yes,grade4-reviewed,preserve-existing
KV000845,candidate:window,reuse-existing,window,window,窗,1,23,19,yes,grade4-reviewed,preserve-existing
KV000846,candidate:understand,reuse-existing,understand,understand,懂；理解,1,8,7,yes,grade4-reviewed,preserve-existing
KV000847,candidate:wall,reuse-existing,wall,wall,墙；壁,1,12,11,yes,grade4-reviewed,preserve-existing
KV000848,candidate:newspaper,reuse-existing,newspaper,newspaper,报纸,1,6,6,yes,grade4-reviewed,preserve-existing
KV000852,candidate:tv,reuse-existing,TV,tv,电视,1,21,16,yes,grade4-reviewed,preserve-existing
KV000853,candidate:homework,reuse-existing,homework,homework,家庭作业,1,16,16,yes,grade4-reviewed,preserve-existing
KV000855,candidate:wash,reuse-existing,wash,wash,洗,1,22,17,yes,grade4-reviewed,preserve-existing
KV000856,candidate:loud,reuse-existing,loud,loud,说话太大声的；吵闹的,1,4,4,yes,grade4-reviewed,preserve-existing
KV000857,candidate:sleep,reuse-existing,sleep,sleep,睡觉,1,24,20,yes,grade4-reviewed,preserve-existing
KV000864,candidate:kid,reuse-existing,kid,kid,小孩,1,16,15,yes,grade4-reviewed,preserve-existing
KV000865,candidate:dinner,reuse-existing,dinner,dinner,正餐,1,19,18,yes,grade4-reviewed,preserve-existing
KV000866,candidate:lunch,reuse-existing,lunch,lunch,午餐,1,17,17,yes,grade4-reviewed,preserve-existing
KV000867,candidate:minute,reuse-existing,minute,minute,分钟,1,14,14,yes,grade4-reviewed,preserve-existing
KV000868,candidate:pair,reuse-existing,pair,pair,一条，一副,1,7,6,yes,grade4-reviewed,preserve-existing
KV000869,candidate:clothes,reuse-existing,clothes,clothes,衣服；服装,1,17,17,yes,grade4-reviewed,preserve-existing
KV000870,candidate:those,reuse-existing,those,those,那些,1,16,16,yes,grade4-reviewed,preserve-existing
KV000871,candidate:expensive,reuse-existing,expensive,expensive,昂贵的；价格高的,1,8,7,yes,grade4-reviewed,preserve-existing
KV000873,candidate:cheap,reuse-existing,cheap,cheap,便宜的,1,7,7,yes,grade4-reviewed,preserve-existing
KV000874,candidate:hat,reuse-existing,hat,hat,帽子,1,16,13,yes,grade4-reviewed,preserve-existing
KV000875,candidate:sunglasses,reuse-existing,sunglasses,sunglasses,太阳镜；墨镜,1,5,5,yes,grade4-reviewed,preserve-existing
KV000879,candidate:list,reuse-existing,list,list,清单；目录,1,2,2,yes,grade4-reviewed,preserve-existing
KV000880,candidate:try on,reuse-existing,try on,try on,试穿,1,5,5,yes,grade4-reviewed,preserve-existing
KV000881,candidate:any,reuse-existing,any,any,任何的；任一的,1,19,18,yes,grade4-reviewed,preserve-existing
KV000883,candidate:carrot,reuse-existing,carrot,carrot,胡萝卜,1,8,7,yes,grade4-reviewed,preserve-existing
KV000887,candidate:feed,reuse-existing,feed,feed,给食物；饲养,1,7,7,yes,grade4-reviewed,preserve-existing
KV000891,candidate:fork,reuse-existing,fork,fork,餐叉,1,6,6,yes,grade4-reviewed,preserve-existing
KV000893,candidate:food,reuse-existing,food,food,菜肴；食物,1,19,18,yes,grade4-reviewed,preserve-existing
KV000896,candidate:bowl,reuse-existing,bowl,bowl,碗,1,5,5,yes,grade4-reviewed,preserve-existing
KV000897,candidate:spoon,reuse-existing,spoon,spoon,勺；匙；调羹,1,5,5,yes,grade4-reviewed,preserve-existing
KV000898,candidate:herself,reuse-existing,herself,herself,她自己,1,3,3,yes,grade4-reviewed,preserve-existing
KV000902,candidate:team,reuse-existing,team,team,（游戏或运动的）队；（一起工作的）组，班,1,8,8,yes,grade5-6-content-ready,preserve-existing
KV000903,candidate:player,reuse-existing,player,player,运动员；参赛选手,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV000904,candidate:him,reuse-existing,him,him,他,1,13,13,yes,grade5-6-content-ready,preserve-existing
KV000905,candidate:hard-working,reuse-existing,hard-working,hard-working,工作努力的；辛勤的,1,2,2,yes,grade5-6-content-ready,preserve-existing
KV000906,candidate:robot,reuse-existing,robot,robot,机器人,1,13,12,yes,grade5-6-content-ready,preserve-existing
KV000907,candidate:jump,reuse-existing,jump,jump,跳；跃,1,19,19,yes,grade5-6-content-ready,preserve-existing
KV000908,candidate:rope,reuse-existing,rope,rope,绳；粗绳,1,2,2,yes,grade5-6-content-ready,preserve-existing
KV000909,candidate:piano,reuse-existing,piano,piano,钢琴,1,11,10,yes,grade5-6-content-ready,preserve-existing
KV000910,candidate:chess,reuse-existing,chess,chess,国际象棋,1,6,6,yes,grade5-6-content-ready,preserve-existing
KV000911,candidate:front,reuse-existing,front,front,前部,1,4,4,yes,grade5-6-content-ready,preserve-existing
KV000912,candidate:easy,reuse-existing,easy,easy,容易的；轻易的,1,19,18,yes,grade5-6-content-ready,preserve-existing
KV000914,candidate:matter,reuse-existing,matter,matter,事情；问题,1,6,6,yes,grade5-6-content-ready,preserve-existing
KV000915,candidate:project,reuse-existing,project,project,项目；方案,1,4,4,yes,grade5-6-content-ready,preserve-existing
KV000916,candidate:centre,reuse-existing,centre,centre,中心,1,7,7,yes,grade5-6-content-ready,preserve-existing
KV000917,candidate:agree,reuse-existing,agree,agree,同意；赞成,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000918,candidate:finish,reuse-existing,finish,finish,完成；做好,1,10,9,yes,grade5-6-content-ready,preserve-existing
KV000919,candidate:both,reuse-existing,both,both,两者,1,8,8,yes,grade5-6-content-ready,preserve-existing
KV000920,candidate:wrong,reuse-existing,wrong,wrong,错误的,1,15,15,yes,grade5-6-content-ready,preserve-existing
KV000921,candidate:afraid,reuse-existing,afraid,afraid,担心；害怕,1,15,15,yes,grade5-6-content-ready,preserve-existing
KV000922,candidate:parent,reuse-existing,parent,parent,父亲；母亲,1,19,18,yes,grade5-6-content-ready,preserve-existing
KV000923,candidate:ask,reuse-existing,ask,ask,问；询问,1,18,16,yes,grade5-6-content-ready,preserve-existing
KV000924,candidate:laugh,reuse-existing,laugh,laugh,笑,1,10,10,yes,grade5-6-content-ready,preserve-existing
KV000925,candidate:move,reuse-existing,move,move,搬家；移动,1,9,8,yes,grade5-6-content-ready,preserve-existing
KV000927,candidate:weekend,reuse-existing,weekend,weekend,周末,1,14,13,yes,grade5-6-content-ready,preserve-existing
KV000928,candidate:lesson,reuse-existing,lesson,lesson,课；一节课,1,16,16,yes,grade5-6-content-ready,preserve-existing
KV000929,candidate:answer,reuse-existing,answer,answer,答复；回答,1,12,11,yes,grade5-6-content-ready,preserve-existing
KV000930,candidate:night,reuse-existing,night,night,夜；夜晚,1,16,15,yes,grade5-6-content-ready,preserve-existing
KV000931,candidate:visit,reuse-existing,visit,visit,看望；拜访；参观,1,21,17,yes,grade5-6-content-ready,preserve-existing
KV000932,candidate:grandparent,reuse-existing,grandparent,grandparent,祖父；祖母；外祖父；外祖母,1,10,10,yes,grade5-6-content-ready,preserve-existing
KV000933,candidate:flu,reuse-existing,flu,flu,流行性感冒；流感,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000934,candidate:else,reuse-existing,else,else,其他的；别的,1,7,7,yes,grade5-6-content-ready,preserve-existing
KV000935,candidate:enough,reuse-existing,enough,enough,足够的；充足的；充分的,1,11,11,yes,grade5-6-content-ready,preserve-existing
KV000936,candidate:if,reuse-existing,if,if,如果；假若；倘若,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000939,candidate:rest,reuse-existing,rest,rest,休息；放松,1,8,8,yes,grade5-6-content-ready,preserve-existing
KV000940,candidate:take care of,reuse-existing,take care of,take care of,爱护；照顾,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV000941,candidate:check,reuse-existing,check,check,查看；查明,1,7,5,yes,grade5-6-content-ready,preserve-existing
KV000943,candidate:tooth,reuse-existing,tooth,tooth,牙；齿,1,6,6,yes,grade5-6-content-ready,preserve-existing
KV000944,candidate:twice,reuse-existing,twice,twice,两次；两遍,1,6,6,yes,grade5-6-content-ready,preserve-existing
KV000945,candidate:hour,reuse-existing,hour,hour,小时,1,12,12,yes,grade5-6-content-ready,preserve-existing
KV000946,candidate:beef,reuse-existing,beef,beef,牛肉,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV000948,candidate:mrs,reuse-existing,Mrs,mrs,（用于女子的姓氏或姓名前）太太，夫人,1,16,16,yes,grade5-6-content-ready,preserve-existing
KV000949,candidate:coconut,reuse-existing,coconut,coconut,椰子,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000950,candidate:seed,reuse-existing,seed,seed,种子；籽,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV000953,candidate:root,reuse-existing,root,root,根；根茎,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000954,candidate:lotus,reuse-existing,lotus,lotus,莲属植物,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000955,candidate:world,reuse-existing,world,world,世界；地球；天下,1,10,10,yes,grade5-6-content-ready,preserve-existing
KV000956,candidate:round,reuse-existing,round,round,圆形的；环形的；球形的,1,7,6,yes,grade5-6-content-ready,preserve-existing
KV000958,candidate:river,reuse-existing,river,river,河；江,1,17,16,yes,grade5-6-content-ready,preserve-existing
KV000959,candidate:nature,reuse-existing,nature,nature,自然界；大自然,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000960,candidate:waterfall,reuse-existing,waterfall,waterfall,瀑布,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000962,candidate:wind,reuse-existing,wind,wind,风；气流,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV000963,candidate:trip,reuse-existing,trip,trip,（尤指短程往返的）旅行，旅游，出行,1,14,11,yes,grade5-6-content-ready,preserve-existing
KV000965,candidate:close,reuse-existing,close,close,关；关闭；闭上,1,20,17,yes,grade5-6-content-ready,preserve-existing
KV000966,candidate:raincoat,reuse-existing,raincoat,raincoat,雨衣,1,8,8,yes,grade5-6-content-ready,preserve-existing
KV000967,candidate:worry,reuse-existing,worry,worry,担心；担忧；发愁,1,18,18,yes,grade5-6-content-ready,preserve-existing
KV000969,candidate:fog,reuse-existing,fog,fog,雾,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000971,candidate:fire,reuse-existing,fire,fire,火；火灾,1,5,3,yes,grade5-6-content-ready,preserve-existing
KV000973,candidate:do morning exercises,reuse-existing,do morning exercises,do morning exercises,做早操,1,3,2,yes,grade5-6-content-ready,preserve-existing
KV000975,candidate:go for a walk,reuse-existing,go for a walk,go for a walk,散步,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000976,candidate:go shopping,reuse-existing,go shopping,go shopping,去买东西；购物,1,12,11,yes,grade5-6-content-ready,preserve-existing
KV000978,candidate:take a dancing class,reuse-existing,take a dancing class,take a dancing class,上舞蹈课,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000979,candidate:after,reuse-existing,after,after,在（时间）后,1,16,16,yes,grade5-6-content-ready,preserve-existing
KV000980,candidate:spain,reuse-existing,Spain,spain,西班牙,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000981,candidate:a.m.,reuse-existing,a.m.,a.m.,午前；上午,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000982,candidate:p.m.,reuse-existing,p.m.,p.m.,午后；下午,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV000984,candidate:need,reuse-existing,need,need,需要,1,13,13,yes,grade5-6-content-ready,preserve-existing
KV000987,candidate:island,reuse-existing,island,island,岛,1,7,7,yes,grade5-6-content-ready,preserve-existing
KV000988,candidate:cave,reuse-existing,cave,cave,山洞；洞穴,1,2,2,yes,grade5-6-content-ready,preserve-existing
KV000989,candidate:go swimming,reuse-existing,go swimming,go swimming,去游泳,1,10,9,yes,grade5-6-content-ready,preserve-existing
KV000990,candidate:picnic,reuse-existing,picnic,picnic,野餐,1,10,10,yes,grade5-6-content-ready,preserve-existing
KV000991,candidate:go on a picnic,reuse-existing,go on a picnic,go on a picnic,去野餐,1,2,2,yes,grade5-6-content-ready,preserve-existing
KV000992,candidate:pick apples,reuse-existing,pick apples,pick apples,摘苹果,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000994,candidate:pink,reuse-existing,pink,pink,粉色；粉色的,1,12,10,yes,grade5-6-content-ready,preserve-existing
KV000996,candidate:few,reuse-existing,few,few,不多；很少,1,4,4,yes,grade5-6-content-ready,preserve-existing
KV000997,candidate:a few,reuse-existing,a few,a few,一些,1,7,7,yes,grade5-6-content-ready,preserve-existing
KV000998,candidate:sports meet,reuse-existing,sports meet,sports meet,运动会,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV000999,candidate:contest,reuse-existing,contest,contest,比赛；竞赛,1,2,2,yes,grade5-6-content-ready,preserve-existing
KV001000,candidate:labour,reuse-existing,labour,labour,劳动,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV001001,candidate:labour day,reuse-existing,Labour Day,labour day,劳动节,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV001002,candidate:national,reuse-existing,national,national,国家的,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV001003,candidate:riddle,reuse-existing,riddle,riddle,谜；谜语,1,1,1,yes,grade5-6-content-ready,preserve-existing
KV001004,candidate:act,reuse-existing,act,act,扮演,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV001013,candidate:other,reuse-existing,other,other,其他,1,11,11,yes,grade5-6-content-ready,preserve-existing
KV001015,candidate:festival,reuse-existing,festival,festival,节日,1,10,9,yes,grade5-6-content-ready,preserve-existing
KV001016,candidate:kitten,reuse-existing,kitten,kitten,小猫,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV001017,candidate:diary,reuse-existing,diary,diary,日记,1,5,5,yes,grade5-6-content-ready,preserve-existing
KV001018,candidate:still,reuse-existing,still,still,仍然；依旧；还是,1,10,10,yes,grade5-6-content-ready,preserve-existing
KV001019,candidate:noise,reuse-existing,noise,noise,声音；响声；噪音,1,7,7,yes,grade5-6-content-ready,preserve-existing
KV001020,candidate:fur,reuse-existing,fur,fur,（某些动物的）浓密的软毛,1,4,4,yes,grade5-6-content-ready,preserve-existing
KV001022,candidate:yours,reuse-existing,yours,yours,你（们）的,1,10,7,yes,grade5-6-content-ready,preserve-existing
KV001023,candidate:hers,reuse-existing,hers,hers,她的,1,4,4,yes,grade5-6-content-ready,preserve-existing
KV001024,candidate:theirs,reuse-existing,theirs,theirs,他们的；她们的；它们的,1,3,3,yes,grade5-6-content-ready,preserve-existing
KV001025,candidate:ours,reuse-existing,ours,ours,我们的,1,2,2,yes,grade5-6-content-ready,preserve-existing
