NoteID,ProvisionalIdentityKey,CanonicalWord,MatchKey,SenseLabel,MeaningPrimary,BritishCandidate,AmericanCandidate,BritishEvidenceStatus,AmericanEvidenceStatus,SourceOccurrenceCount,DistinctSourceIDs,DefinitionEvidence,ExampleSentence,ExampleTranslation,PresentationStatus,PresentationSource
KV001620,candidate:down,down,down,向下；在下面,向下；在下面,[daʊn],[daʊn],consistent,consistent,13,11,"prep. 沿着,往下 n. 软毛,绒毛;[地质] 开阔的高地 adj. 向下的 vt. 打倒,击败 adv. 向下,下去;在下面 vi. 下降;下去",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001621,candidate:downstairs,downstairs,downstairs,楼下；在楼下,楼下；在楼下,[ˌdaʊnˈsteəz],[ˌdaʊnˈsterz],consistent,consistent,1,1,n. 楼下 adj. 楼下的 adv. 在楼下,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001622,candidate:dragon,dragon,dragon,龙,龙,[ˈdræɡən],[ˈdræɡən],consistent,consistent,4,4,"n. 龙;凶暴的人,凶恶的人;严厉而有警觉性的女人",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001623,candidate:dragon boat,dragon boat,dragon boat,龙舟,龙舟,,,missing,missing,2,2,n. 龙舟;龙船,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001624,candidate:dragon boat festival,Dragon Boat Festival,dragon boat festival,端午节,端午节,,,missing,missing,3,3,端午节;龙舟节;端午节英语作文,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001625,candidate:dragon boat race,dragon boat race,dragon boat race,龙舟赛,龙舟赛,,,missing,missing,1,1,赛龙舟;龙舟赛;龙舟竞赛,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001626,candidate:dragon dance,dragon dance,dragon dance,舞龙,舞龙,[ˈdræɡən dɑːns],[ˈdræɡən dæns],consistent,consistent,1,1,n. 【文】舞龙;举杆游走;每逢节日庆典都会舞龙助兴,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001627,candidate:drama,drama,drama,戏剧；戏剧课,戏剧；戏剧课,[ˈdrɑːmə],[ˈdrɑːmə],consistent,consistent,1,1,"n. 戏剧,戏剧艺术;剧本;戏剧性事件",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001628,candidate:draw,draw,draw,画；绘画,画；绘画,[drɔː],[drɔː],conflicting-evidence,conflicting-evidence,23,19,draw的过去式 | n. 平局;抽签 vi. 拉;拖 vt. 画;拉;吸引,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001629,candidate:draw cartoons,draw cartoons,draw cartoons,画卡通；画漫画,画卡通；画漫画,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001630,candidate:drawing,drawing,drawing,绘画；图画,绘画；图画,[ˈdrɔːɪŋ],[ˈdrɔːɪŋ],consistent,consistent,4,4,n. 图画;牵引;素描术 v. 绘画;吸引(draw的ing形式);拖曳,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001631,candidate:dressed,dressed,dressed,穿好衣服的；打扮好的,穿好衣服的；打扮好的,[drest],[drest],consistent,consistent,1,1,"v. 装饰;给...穿衣;布置(dress的过去分词) adj. 穿好衣服的;打扮好的;去内脏及分割加工好的(特指动物,如鱼,禽类等)",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001632,candidate:drill,drill,drill,电钻；钻孔机,电钻；钻孔机,[drɪl],[drɪl],consistent,consistent,1,1,n. 训练;钻孔机;钻子;播种机 vt. 钻孔;训练;条播 vi. 钻孔;训练,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001633,candidate:drink cold drinks,drink cold drinks,drink cold drinks,喝冷饮,喝冷饮,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001634,candidate:dripping,dripping,dripping,滴水的；滴着水的,滴水的；滴着水的,[ˈdrɪpɪŋ],[ˈdrɪpɪŋ],consistent,consistent,1,1,n. 滴;水滴;滴下物 adj. 湿淋淋的;欲滴的 v. 滴下(drip的ing形式) adv. 欲滴地;湿淋淋地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001635,candidate:drive away,drive away,drive away,赶走；驱赶,赶走；驱赶,,,missing,missing,1,1,v. 赶走,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001636,candidate:drum,drum,drum,鼓,鼓,[drʌm],[drʌm],consistent,consistent,7,7,n. 鼓;鼓声 vi. 击鼓;大力争取 vt. 击鼓;大力争取,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001637,candidate:drummer,drummer,drummer,鼓手,鼓手,[ˈdrʌmə(r)],[ˈdrʌmər],consistent,consistent,1,1,n. 鼓手;旅行推销员;跑街,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001638,candidate:duckling,duckling,duckling,小鸭子,小鸭子,[ˈdʌklɪŋ],[ˈdʌklɪŋ],consistent,consistent,3,2,n. 小鸭子,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001639,candidate:dunvegan castle,Dunvegan Castle,dunvegan castle,Dunvegan Castle（城堡名）,Dunvegan Castle（城堡名）,,,missing,missing,1,1,无,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001640,candidate:during,during,during,在……期间；在……的时候,在……期间；在……的时候,[ˈdjʊərɪŋ],[ˈdʊrɪŋ],consistent,consistent,7,7,"prep. 在...的时候,在...的期间",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001641,candidate:dust,dust,dust,掸去灰尘；除尘,掸去灰尘；除尘,[dʌst],[dʌst],consistent,consistent,2,2,n. 灰尘;尘埃;尘土 vt. 撒;拂去灰尘 vi. 拂去灰尘;化为粉末,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001642,candidate:dvd,DVD,dvd,DVD；数字光盘,DVD；数字光盘,[ˌdiː viː ˈdiː],[ˌdiː viː ˈdiː],consistent,consistent,3,3,abbr. 数字化视频光盘(Digital Video Disk),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001643,candidate:e-book,e-book,e-book,电子书,电子书,[ˈiː bʊk],[ˈiː bʊk],consistent,consistent,2,2,n. 电子书,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001644,candidate:e-card,e-card,e-card,电子贺卡,电子贺卡,[ˈiː kɑːd],[ˈiː kɑːrd],consistent,consistent,1,1,n. 电子贺卡;电子名片,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001645,candidate:e-friend,e-friend,e-friend,网友；网上朋友,网友；网上朋友,[ˈiː frend],[ˈiː frend],consistent,consistent,2,2,= e-pal,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001646,candidate:easily,easily,easily,容易地；轻易地,容易地；轻易地,[ˈiːzəli],[ˈiːzəli],consistent,consistent,3,2,adv. 容易地;无疑地,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001647,candidate:easter,Easter,easter,复活节,复活节,[ˈiːstə(r)],[ˈiːstər],consistent,consistent,5,5,n. 复活节,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001648,candidate:easter bunny,Easter Bunny,easter bunny,复活节兔子,复活节兔子,,,missing,missing,2,2,n. 复活节的兔子,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001649,candidate:eat out,eat out,eat out,在外面吃饭；外出就餐,在外面吃饭；外出就餐,,,missing,missing,1,1,v. 出去吃;在外面吃饭,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001650,candidate:edinburgh,Edinburgh,edinburgh,爱丁堡（英国城市）,爱丁堡（英国城市）,['edinbərə],['edinbərə],consistent,consistent,1,1,n. 爱丁堡(英国城市名),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001651,candidate:edison,Edison,edison,爱迪生（美国发明家）,爱迪生（美国发明家）,,,missing,missing,1,1,n. 爱迪生(美国发明家),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001652,candidate:eggplants,eggplants,eggplants,茄子,茄子,['egplɑːnts],['ɛɡplænts],consistent,consistent,1,1,n. 茄子( eggplant的名词复数 ),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001653,candidate:egypt,Egypt,egypt,埃及,埃及,[ˈiːdʒɪpt],[ˈiːdʒɪpt],consistent,consistent,1,1,n. 埃及(非洲国家),,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001654,candidate:eighteen,eighteen,eighteen,十八,十八,[ˌeɪˈtiːn],[ˌeɪˈtiːn],consistent,consistent,16,16,"n. 十八,十八个 num. 十八 adj. 十八个的,十八的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001655,candidate:eighteenth,eighteenth,eighteenth,第十八,第十八,[ˌeɪˈtiːnθ],[ˌeɪˈtiːnθ],consistent,consistent,1,1,"num. 第十八;十八分之一 adj. 第十八的,第十八个的;十八分之一的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001656,candidate:eighth,eighth,eighth,第八,第八,[eɪtθ],[eɪtθ],consistent,consistent,8,8,num. 第八;八分之一 adj. 第八的;八分之一的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001657,candidate:eighty,eighty,eighty,八十,八十,[ˈeɪti],[ˈeɪti],consistent,consistent,14,14,"num. 八十 n. 八十;八十岁;八十年代 adj. 八十的,八十个的;八十岁的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001658,candidate:either,either,either,两者中的任一个,两者中的任一个,[ˈaɪðə(r)],[ˈiːðər],consistent,consistent,5,5,"conj. 也(用于否定句或否定词组后);根本 prep. 任何一个 adj. 两者之中任一的;两者之中每一的 pron. 任一,两方,随便哪一个;两者中的一个或另一个",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001659,candidate:elbow,elbow,elbow,肘；肘部,肘；肘部,[ˈelbəʊ],[ˈelboʊ],consistent,consistent,1,1,n. 肘部;弯头;扶手 vt. 推挤;用手肘推开,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001660,candidate:elementary school,elementary school,elementary school,小学,小学,[ˌelɪˈmentri skuːl],[ˌelɪˈmentri skuːl],consistent,consistent,1,1,n. (美国)小学,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001661,candidate:eleventh,eleventh,eleventh,第十一,第十一,[ɪˈlev(ə)nθ],[ɪˈlevnθ],consistent,consistent,2,2,num. 第十一;十一分之一 n. 第十一;十一分之一 adj. 第十一的;十一分之一的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001662,candidate:emergency,emergency,emergency,紧急情况；突发事件,紧急情况；突发事件,[ɪˈmɜːdʒənsi],[ɪˈmɜːrdʒənsi],consistent,consistent,1,1,n. 紧急情况;突发事件;非常时刻 adj. 紧急的;备用的,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001663,candidate:emperor,emperor,emperor,皇帝,皇帝,[ˈempərə(r)],[ˈempərər],consistent,consistent,1,1,"n. 皇帝,君主",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001664,candidate:end,end,end,结束；末尾；尽头,结束；末尾；尽头,[end],[end],consistent,consistent,8,7,"n. 结束;目标;尽头;末端;死亡 vi. 结束,终止;终结 vt. 结束,终止;终结",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001665,candidate:engineer,engineer,engineer,工程师,工程师,[ˌendʒɪˈnɪə(r)],[ˌendʒɪˈnɪr],consistent,consistent,3,2,n. 工程师;工兵;火车司机 vt. 设计;策划;精明地处理 vi. 设计;建造,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001666,candidate:england,England,england,英格兰,英格兰,[ˈɪŋɡlənd],[ˈɪŋɡlənd],consistent,consistent,1,1,n. 英格兰,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001667,candidate:english book,English book,english book,英语书；英文书,英语书；英文书,,,missing,missing,1,1,英语书;英文书;数学书,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001668,candidate:english class,English class,english class,英语课,英语课,,,missing,missing,1,1,英语课;英文课;英语课程,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001669,candidate:enter,enter,enter,进入；进去,进入；进去,[ˈentə(r)],[ˈentər],consistent,consistent,2,2,"n. [计] 输入;回车 vt. 进入;开始;参加 vi. 参加,登场;进去",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001670,candidate:entrance,entrance,entrance,入口；入口处,入口；入口处,[ˈentrəns],[ˈentrəns; ɪnˈtræns],consistent,consistent,2,1,"n. 入口;进入 vt. 使出神,使入迷",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001671,candidate:entry,entry,entry,报名；参赛登记,报名；参赛登记,[ˈentri],[ˈentri],consistent,consistent,1,1,n. 进入;入口;条目;登记;报关手续;对土地的侵占,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001672,candidate:envelope,envelope,envelope,信封,信封,[ˈenvələʊp],[ˈenvəloʊp; ˈɑːnvəloʊp],consistent,consistent,2,2,"n. 信封,封皮;包膜;[天] 包层;包迹",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001673,candidate:environment,environment,environment,环境,环境,[ɪnˈvaɪrənmənt],[ɪnˈvaɪrənmənt],consistent,consistent,1,1,"n. 环境,外界",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001674,candidate:escalator,escalator,escalator,自动扶梯；电动扶梯,自动扶梯；电动扶梯,[ˈeskəleɪtə(r)],[ˈeskəleɪtər],consistent,consistent,1,1,n. (美)自动扶梯;电动扶梯,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001675,candidate:especially,especially,especially,尤其；特别,尤其；特别,[ɪˈspeʃəli],[ɪˈspeʃəli],consistent,consistent,1,1,adv. 特别;尤其;格外,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001676,candidate:eve,eve,eve,前夕,前夕,[iːv],[iːv],consistent,consistent,2,2,n. 前夕;傍晚;重大事件关头,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001677,candidate:even,even,even,甚至；连……都,甚至；连……都,[ˈiːv(ə)n],[ˈiːvn],consistent,consistent,3,3,adj. [数] 偶数的;平坦的;相等的 adv. 甚至;即使;还;实际上 vt. 使平坦;使相等 vi. 变平;变得可比较;成为相等,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001678,candidate:every,every,every,每一；每个,每一；每个,[ˈevri],[ˈevri],consistent,consistent,16,16,"adj. 每一的,每个的;每隔...的",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001679,candidate:every year,every year,every year,每年,每年,,,missing,missing,1,1,na. 每年,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001680,candidate:everybody,everybody,everybody,每个人；人人,每个人；人人,[ˈevribɒdi],[ˈevribɑːdi; ˈevribʌdi],consistent,consistent,2,2,pron. 每个人;人人,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001681,candidate:everything,everything,everything,每件事物；一切,每件事物；一切,[ˈevriθɪŋ],[ˈevriθɪŋ],consistent,consistent,7,7,pron. 每件事物;最重要的东西;(有关的)一切;万事,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001682,candidate:example,example,example,例子；示例,例子；示例,[ɪɡˈzɑːmp(ə)l],[ɪɡˈzæmpl],consistent,consistent,2,2,n. 例子;榜样 vt. 作为...的例子;为...做出榜样 vi. 举例,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001683,candidate:except,except,except,除了……以外,除了……以外,[ɪkˈsept],[ɪkˈsept],consistent,consistent,1,1,conj. 除了;要不是 prep. 除...之外 vt. 不计;把...除外 vi. 反对,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001684,candidate:excuse,excuse,excuse,借口；理由,借口；理由,[ɪkˈskjuːs],[ɪkˈskjuːs],consistent,consistent,2,2,n. 借口;理由 vt. 原谅;为...申辩;给...免去 vi. 作为借口;请求宽恕;表示宽恕,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001685,candidate:exit,exit,exit,出口,出口,[ˈeksɪt],[ˈeksɪt; ˈeɡzɪt],consistent,consistent,2,1,"n. 出口,通道;退场 vi. 退出;离去",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001686,candidate:experience,experience,experience,经历；体验,经历；体验,[ɪkˈspɪəriəns],[ɪkˈspɪriəns],consistent,consistent,1,1,n. 经验;经历;体验 vt. 经验;经历;体验,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001687,candidate:experiment,experiment,experiment,实验；试验,实验；试验,[ɪkˈsperɪmənt],[ɪkˈsperɪmənt],consistent,consistent,1,1,"n. 实验,试验;尝试 vi. 尝试;进行实验",,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001688,candidate:explain,explain,explain,解释；说明,解释；说明,[ɪkˈspleɪn],[ɪkˈspleɪn],consistent,consistent,1,1,v. 说明;解释,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001689,candidate:explore,explore,explore,探索；探险,探索；探险,[ɪkˈsplɔː(r)],[ɪkˈsplɔːr],consistent,consistent,1,1,vi. 探索;探测;探险 vt. 探索;探测;探险,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001690,candidate:eyesight,eyesight,eyesight,视力,视力,[ˈaɪsaɪt],[ˈaɪsaɪt],consistent,consistent,1,1,n. 视力;目力,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001691,candidate:fact,fact,fact,事实,事实,[fækt],[fækt],consistent,consistent,1,1,n. 事实;实际;真相,,,third-party-content-pending,third-party-external-evidence-prep-v1
KV001692,candidate:factory,factory,factory,工厂,工厂,[ˈfæktri; ˈfæktəri],[ˈfæktri; ˈfæktəri],consistent,consistent,6,6,n. 工厂;制造厂;代理店,,,third-party-content-pending,third-party-external-evidence-prep-v1
