SourceOccurrenceKey,SourceID,SourceBook,Grade,Semester,SourceRow,Word,MatchKey,British,American,Definition,SourceFile,CandidateClass,CandidateNoteIDs,CandidateWords,CandidateSenses,AutoDecision,NeedsSenseReview,ReviewReason
beijing_start1|g3-upper|r049|june,beijing_start1,3年级上,3,上,49,June,june,[dʒuːn],[dʒuːn],"n. 六月;琼(人名,来源于拉丁语,含义是“年轻气盛的六月”)",北京版一年级起点三年级上.xlsx,exact-single,KV000271,June,六月,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r050|fifteenth,beijing_start1,3年级上,3,上,50,fifteenth,fifteenth,[ˌfɪfˈtiːnθ],[ˌfɪfˈtiːnθ],adj. 第十五的;十五分之一的 num. 第十五,北京版一年级起点三年级上.xlsx,exact-single,KV000664,fifteenth,第十五,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r051|fourteenth,beijing_start1,3年级上,3,上,51,fourteenth,fourteenth,[ˌfɔːˈtiːnθ],[ˌfɔːrˈtiːnθ],num. 第十四 n. 第十四;月的第十四日;十四分之一 adj. 第十四的;第十四个的,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r052|how old ...?,beijing_start1,3年级上,3,上,52,How old ...?,how old ...?,,,conj. 多少岁,北京版一年级起点三年级上.xlsx,morphology-or-phrase,KV000035|KV000209|KV000210,how|old|how old,怎样；多少|……岁的；年老的|几岁；多大,identity-review,yes,Only morphology/phrase-related candidates found; never auto-merge.
beijing_start1|g3-upper|r053|july,beijing_start1,3年级上,3,上,53,July,july,[dʒʊˈlaɪ],[dʒʊˈlaɪ],n. 七月,北京版一年级起点三年级上.xlsx,exact-single,KV000272,July,七月,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r054|weather,beijing_start1,3年级上,3,上,54,weather,weather,[ˈweðə(r)],[ˈweðər],n. 天气;气象;气候;处境 vt. 经受住;使风化;侵蚀;使受风吹雨打 adj. 露天的;迎风的 vi. 风化;受侵蚀;经受风雨,北京版一年级起点三年级上.xlsx,exact-single,KV000166,weather,天气,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r055|like,beijing_start1,3年级上,3,上,55,like,like,[laɪk],[laɪk],vt. 喜欢;想;愿意 vi. 喜欢;希望 prep. 像;如同 adj. 同样的;相似的 n. 爱好;同样的人或物 adv. 可能 conj. 好像,北京版一年级起点三年级上.xlsx,exact-single,KV000051,like,喜欢,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r056|sunny,beijing_start1,3年级上,3,上,56,sunny,sunny,[ˈsʌni],[ˈsʌni],"adj. 阳光充足的,和煦的;快活的;性情开朗的",北京版一年级起点三年级上.xlsx,exact-single,KV000164,sunny,晴朗的；阳光充足的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r057|warm,beijing_start1,3年级上,3,上,57,warm,warm,[wɔːm],[wɔːrm],n. 取暖;加热 adj. 温暖的;热情的 vt. 使...兴奋;使...温暖;使...感兴趣 vi. 同情;激动;变温暖,北京版一年级起点三年级上.xlsx,exact-single,KV000174,warm,暖和的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r058|hot,beijing_start1,3年级上,3,上,58,hot,hot,[hɒt],[hɑːt],adj. 热的;辣的;热情的;激动的;紧迫的 vt. 增加;给...加温 adv. 热;紧迫地 vi. 变热,北京版一年级起点三年级上.xlsx,exact-single,KV000173,hot,热的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r059|cool,beijing_start1,3年级上,3,上,59,cool,cool,[kuːl],[kuːl],n. 凉爽;凉爽的空气 adj. 凉爽的;冷静的;出色的 vt. 使...冷却;使...平静下来 vi. 变凉;平息 adv. 冷静地,北京版一年级起点三年级上.xlsx,exact-single,KV000175,cool,凉爽的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r060|rainy,beijing_start1,3年级上,3,上,60,rainy,rainy,[ˈreɪni],[ˈreɪni],adj. 下雨的;多雨的,北京版一年级起点三年级上.xlsx,exact-single,KV000160,rainy,下雨的；多雨的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r061|can,beijing_start1,3年级上,3,上,61,can,can,[kən; kæn],[kən; kæn],aux. 能; 能够; 可以; 可能 n. 罐头; (用金属或塑料制作的)容器; (马口铁或其他金属制作的)食品罐头 vt. 将...装入密封罐中保存,北京版一年级起点三年级上.xlsx,exact-multiple,KV000074|KV000885,can|can,能；会；可以|金属罐,identity-review,yes,Multiple existing identities share this MatchKey; select target sense explicitly.
beijing_start1|g3-upper|r062|windy,beijing_start1,3年级上,3,上,62,windy,windy,[ˈwɪndi],[ˈwɪndi],"adj. 多风的,有风的;腹胀的;吹牛的",北京版一年级起点三年级上.xlsx,exact-single,KV000163,windy,有风的；多风的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r063|cloudy,beijing_start1,3年级上,3,上,63,cloudy,cloudy,[ˈklaʊdi],[ˈklaʊdi],adj. 多云的;阴天的;愁容满面的,北京版一年级起点三年级上.xlsx,exact-single,KV000161,cloudy,多云的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r064|over,beijing_start1,3年级上,3,上,64,over,over,[ˈəʊvə(r)],[ˈoʊvər],adv. 结束;越过;从头到尾 prep. 越过;在...之上;遍于...之上 adj. 结束的;上面的 vt. 越过,北京版一年级起点三年级上.xlsx,exact-multiple,KV000816|KV000863,over|over,在……的远端（或对面）|结束（的）,identity-review,yes,Multiple existing identities share this MatchKey; select target sense explicitly.
beijing_start1|g3-upper|r065|snowy,beijing_start1,3年级上,3,上,65,snowy,snowy,[ˈsnəʊi],[ˈsnoʊi],"adj. 下雪的,多雪的;被雪覆盖的;洁白无瑕的",北京版一年级起点三年级上.xlsx,exact-single,KV000162,snowy,下雪的；多雪的,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r066|rain,beijing_start1,3年级上,3,上,66,rain,rain,[reɪn],[reɪn],n. 雨;下雨;雨天;雨季 vt. 大量地给;使大量落下 vi. 下雨;降雨,北京版一年级起点三年级上.xlsx,exact-single,KV000829,rain,下雨；雨,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r067|borrow,beijing_start1,3年级上,3,上,67,borrow,borrow,[ˈbɒrəʊ],[ˈbɔːroʊ],vt. 借;借用 vi. 借;借用;从其他语言中引入,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r068|marker,beijing_start1,3年级上,3,上,68,marker,marker,[ˈmɑːkə(r)],[ˈmɑːrkər],n. 记分员;书签;标识物;作记号的人,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r069|pencil,beijing_start1,3年级上,3,上,69,pencil,pencil,[ˈpens(ə)l],[ˈpensl],n. 铅笔;笔状物 vt. 用铅笔写;用眉笔涂 vi. 成铅笔状,北京版一年级起点三年级上.xlsx,exact-single,KV000003,pencil,铅笔,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r070|eraser,beijing_start1,3年级上,3,上,70,eraser,eraser,[ɪˈreɪzə(r)],[ɪˈreɪsər],n. 橡皮;擦除器;[计] 清除器,北京版一年级起点三年级上.xlsx,exact-single,KV000398,eraser,橡皮,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r071|sixty,beijing_start1,3年级上,3,上,71,sixty,sixty,[ˈsɪksti],[ˈsɪksti],num. 六十;六十个,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r072|ruler,beijing_start1,3年级上,3,上,72,ruler,ruler,[ˈruːlə(r)],[ˈruːlər],"n. 尺;统治者;[测] 划线板,划线的人",北京版一年级起点三年级上.xlsx,exact-single,KV000002,ruler,尺子,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r073|forty,beijing_start1,3年级上,3,上,73,forty,forty,[ˈfɔːti],[ˈfɔːrti],n. 四十 adj. 四十的;四十个的,北京版一年级起点三年级上.xlsx,exact-single,KV000183,forty,四十,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r074|blackboard,beijing_start1,3年级上,3,上,74,blackboard,blackboard,[ˈblækbɔːd],[ˈblækbɔːrd],n. 黑板,北京版一年级起点三年级上.xlsx,exact-single,KV000056,blackboard,黑板,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r075|seventy,beijing_start1,3年级上,3,上,75,seventy,seventy,[ˈsev(ə)nti],[ˈsev(ə)nti],n. 七十;七十个;七十岁;七十年代 num. 七十 adj. 七十的;七十个的;七十岁的,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r076|eighty,beijing_start1,3年级上,3,上,76,eighty,eighty,[ˈeɪti],[ˈeɪti],"num. 八十 n. 八十;八十岁;八十年代 adj. 八十的,八十个的;八十岁的",北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r077|ninety,beijing_start1,3年级上,3,上,77,ninety,ninety,[ˈnaɪnti],[ˈnaɪnti],n. 九十 adj. 九十的;九十岁的 num. 九十,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r078|hundred,beijing_start1,3年级上,3,上,78,hundred,hundred,[ˈhʌndrəd],[ˈhʌndrəd],num. 百;百个 n. 一百;许多 adj. 一百的;许多的,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r079|holiday,beijing_start1,3年级上,3,上,79,holiday,holiday,[ˈhɒlədeɪ],[ˈhɑːlədeɪ],n. 假日;节日;休息日 vi. 外出度假,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r080|christmas,beijing_start1,3年级上,3,上,80,Christmas,christmas,[ˈkrɪsməs],[ˈkrɪsməs],n. 圣诞节;圣诞节期间,北京版一年级起点三年级上.xlsx,exact-single,KV000141,Christmas,圣诞节,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r081|know,beijing_start1,3年级上,3,上,81,know,know,[nəʊ],[noʊ],vt. 知道;认识;懂得 vi. 了解;熟悉;确信,北京版一年级起点三年级上.xlsx,exact-single,KV000319,know,知道；认识,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r082|chinese,beijing_start1,3年级上,3,上,82,Chinese,chinese,[ˌtʃaɪˈniːz],[ˌtʃaɪˈniːz],"n. 中文,汉语;中国人 adj. 中国的,中国人的;中国话的",北京版一年级起点三年级上.xlsx,exact-single,KV000282,Chinese,汉语；中文,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r083|ball,beijing_start1,3年级上,3,上,83,ball,ball,[bɔːl],[bɔːl],n. 球;舞会 vt. 捏成球形 vi. 成团块,北京版一年级起点三年级上.xlsx,exact-single,KV000069,ball,球,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r084|gold,beijing_start1,3年级上,3,上,84,gold,gold,[ɡəʊld],[ɡoʊld],"n. 金,黄金;金色;金币 adj. 金的,金制的;金色的",北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r085|gift,beijing_start1,3年级上,3,上,85,gift,gift,[ɡɪft],[ɡɪft],n. 礼物;天赋;赠品 vt. 赋予;向...赠送,北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r086|pink,beijing_start1,3年级上,3,上,86,pink,pink,[pɪŋk],[pɪŋk],"n. 粉红色;化身,典范;石竹花;头面人物 adj. 粉红的;比较激进的;石竹科的;脸色发红的 vt. 扎,刺,戳;使...变粉红色;使...面红耳赤 vi. 变粉红色",北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r087|star,beijing_start1,3年级上,3,上,87,star,star,[stɑː(r)],[stɑːr],"n. 星,恒星;明星;星形物 adj. 明星的,主角的;星形的 vt. 用星号标于;由...主演,由...担任主角 vi. 担任主角",北京版一年级起点三年级上.xlsx,exact-single,KV000471,star,星星,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r088|bell,beijing_start1,3年级上,3,上,88,bell,bell,[bel],[bel],"n. 铃,钟;钟声,铃声;钟状物 vt. 装钟于,系铃于 vi. 鸣钟;成钟状鼓起",北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r089|together,beijing_start1,3年级上,3,上,89,together,together,[təˈɡeðə(r)],[təˈɡeðər],"adj. 新潮的;情绪稳定的,做事有效率的 adv. 一起;同时;相互;连续地;总共",北京版一年级起点三年级上.xlsx,exact-single,KV000615,together,一起,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r090|bright,beijing_start1,3年级上,3,上,90,bright,bright,[braɪt],[braɪt],"n. 车头灯光 adj. 明亮的,鲜明的;聪明的;愉快的 adv. 明亮地;光明地;欢快地",北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-upper|r091|house,beijing_start1,3年级上,3,上,91,house,house,[haʊs],[haʊs],n. 住宅;家庭;机构;议会;某种用途的建筑物 vt. 覆盖;给...房子住;把...储藏在房内 vi. 住,北京版一年级起点三年级上.xlsx,exact-single,KV000369,house,房子；住宅,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-upper|r092|same,beijing_start1,3年级上,3,上,92,same,same,[seɪm],[seɪm],adj. 相同的;同一的;上述的(通常与the连用);无变化的 adv. 同样地(通常与the连用) pron. 同样的事物或人(通常与the连用),北京版一年级起点三年级上.xlsx,no-existing-match,,,,new-identity-candidate,yes,No existing MatchKey candidate; confirm this is a genuine new learning unit.
beijing_start1|g3-lower|r002|tomorrow,beijing_start1,3年级下,3,下,2,tomorrow,tomorrow,[təˈmɒrəʊ],[təˈmɑːroʊ],n. 明天;未来 adv. 明天;未来地(等于to-morrow),北京版一年级起点三年级下.xlsx,exact-single,KV000309,tomorrow,明天,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-lower|r003|woman,beijing_start1,3年级下,3,下,3,woman,woman,[ˈwʊmən],[ˈwʊmən],n. 妇女;女性;成年女子,北京版一年级起点三年级下.xlsx,exact-single,KV000110,woman,女人；妇女,reuse-candidate,yes,Exact MatchKey; target sense must still be confirmed before merge.
beijing_start1|g3-lower|r004|women,beijing_start1,3年级下,3,下,4,women,women,[ˈwɪmɪn],[ˈwɪmɪn],n. 女人(woman的复数),北京版一年级起点三年级下.xlsx,morphology-or-phrase,KV000110,woman,女人；妇女,identity-review,yes,Only morphology/phrase-related candidates found; never auto-merge.
