NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,Sources,SourceBooks,Tags
KV000887,feed,feed,,[fiːd],[fiːd],给食物；饲养,I feed the sheep every day.,我每天喂羊。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000888,pass,pass,,[pɑːs],[pæs],给；递,Please pass me the bowl.,请把碗递给我。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000889,pick,pick,,[pɪk],[pɪk],采；摘,We pick apples from the tree.,我们从树上摘苹果。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000890,milk,milk,,[mɪlk],[mɪlk],挤奶,They milk the cow every morning.,他们每天早晨给奶牛挤奶。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000891,fork,fork,,[fɔːk],[fɔːrk],餐叉,I eat with a fork.,我用餐叉吃饭。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000892,waste,waste,,[weɪst],[weɪst],浪费；废品,Do not waste food.,不要浪费食物。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000893,food,food,,[fuːd],[fuːd],菜肴；食物,I like this food.,我喜欢这种食物。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000894,clear the table,clear the table,,[ˌklɪə ðə ˈteɪbəl],[ˌklɪr ðə ˈteɪbəl],收拾餐桌,We clear the table after dinner.,我们晚饭后收拾餐桌。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000895,set the table,set the table,,[ˌset ðə ˈteɪbəl],[ˌset ðə ˈteɪbəl],摆放餐具,I set the table before dinner.,我晚饭前摆放餐具。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000896,bowl,bowl,,[bəʊl],[boʊl],碗,The rice is in the bowl.,米饭在碗里。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000897,spoon,spoon,,[spuːn],[spuːn],勺；匙；调羹,This spoon is on the table.,这把勺子在桌上。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000898,herself,herself,,[hɜːˈself],[hɜːrˈself],她自己,She can do it herself.,她可以自己做这件事。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000899,salad,salad,,[ˈsæləd],[ˈsæləd],蔬菜沙拉,I like vegetable salad.,我喜欢蔬菜沙拉。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000900,fan,fan,,[fæn],[fæn],风扇,Please turn on the fan.,请打开风扇。,4,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000901,speak,speak,,[spiːk],[spiːk],说话；发言,I want to speak in class.,我想在课堂上发言。,4,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
